nombre,altura,peso
Danilo José María Artigas Aguilar,171.66482484270688,101.40492020476567
Gregorio Horacio Recio Parejo,167.79270054196778,31.58075763905798
Leocadio Julián Olivé,140.0,23.39157452388422
Domitila Sanmiguel Olivé,170.35823286601078,37.82408255219416
Segismundo Pla Aguirre,189.0639497043964,68.6466727716043
Macaria Castells Santiago,161.70965473006518,63.7340945282207
Borja González Gabaldón,158.89706956478048,42.24106431026854
Sarita de Canals,179.07302943545253,73.50831204016082
Balduino de Tirado,186.96232875170296,38.61134727016047
Etelvina Ballesteros Alvarez,186.09831568615363,39.882367756539246
Chita Higueras,192.29980462416236,80.7567062216797
Reinaldo Marí-Fortuny,173.37500532969125,71.55513180030758
Gregorio Vergara Español,178.2845964318381,79.95084254447985
Marta Ávila-Páez,193.03397247945276,67.26958605970387
Áurea Ureña Peláez,160.4712318619583,34.12053577695559
Joaquín Villa Aller,189.13684843730493,68.67075067356659
Águeda Jacinta Fernández Sureda,183.3440268294391,87.72272622312164
Odalys Martorell Farré,190.2231113656753,112.11813509381788
Encarnacion Vendrell,168.24279172493908,59.26851191521555
Jose Carlos Barco Machado,179.2254850850279,122.22513360547784
Luisa Torrent Real,186.8578887578776,82.11655021223342
Wálter Capdevila-Bonilla,200.0,64.64036389004832
Valeria Rivas Villegas,157.28671515041154,51.6767749333407
Jose Manuel Reig Mas,193.0649297126174,79.51828447521163
Lourdes Pallarès,142.38154840978007,31.85523976876094
Seve Lastra Aguiló,185.85234204460116,96.8329285033349
Judith Bernat Rebollo,175.51392716661346,92.3107960105844
Edmundo Contreras Donaire,187.0056449684488,75.96861096159472
Segismundo Tito Yuste Sancho,159.3051036389369,52.61458377784916
Marino Figueras Rosales,156.61433229433646,53.87968119519584
Flor Arteaga Barón,191.6549273592533,71.33372257294903
Matías Dueñas Bauzà,184.5739198375392,68.68204541045232
Guiomar Solé Sala,180.10619082828052,124.863793817812
Cayetano Vila Ramírez,187.8593013434695,77.73531407988384
Félix Ciriaco Rey Soto,143.85015394621303,39.31089135379651
Alicia de Oliver,168.84744186921014,38.69654135587084
Jordán Rodrigo Garriga,172.6887280218217,66.73792913294197
Benita del Escrivá,173.99139414719923,83.42767950723075
Federico Yago Planas Romeu,173.0951576534044,75.8538576106143
Timoteo Conde Vélez,174.30519595630895,38.40126123401822
Pili Córdoba Alarcón,144.94298392920314,43.07036882489727
Félix Valverde Carrasco,162.09096411911275,81.35312695344022
Nicolás Bejarano Manzano,165.62456144765716,89.5522077078578
Clementina Burgos Pino,162.83268917434205,30.054883074266726
Alcides Mateu Corral,146.8091056670504,52.61398950171386
Cruz Carro Pedrero,174.34529455530398,39.169646146552566
Herminio Perales Gutierrez,188.5398178345669,59.15796413385433
Fortunato de Arco,179.90089375259024,122.46608851707164
Lalo de Ávila,171.54377375488133,45.00971281723884
Javiera Parra Estévez,171.6504844336743,40.91941397294164
Jeremías Giralt,145.37008534720968,50.42609474993232
Ximena Eusebia Cánovas Manzano,158.59236162200685,35.469504030236095
Urbano Manuel Saez Perera,156.26788669270172,45.97081309927256
Eusebia Santamaría Carrión,165.59707531687087,95.77204865304071
Modesta Luz-Berenguer,155.2759637336225,29.95535799291774
Lucila de Cifuentes,195.1541954246977,108.70868612972674
Nereida Vázquez,158.98480839661516,49.37655379471573
Leocadia Redondo Tenorio,190.9262597642848,50.5126231637884
Candelaria Irene Escalona Ros,163.54308705062166,59.21558715472717
Gabino Espejo Elías,149.706618113003,83.33346927916834
Marisela de Ramis,172.03164892401844,113.52236247664904
Isidora Sanmartín Solano,169.95743906543697,78.24075009667827
Yésica Moya Matas,145.48796017126898,49.350573371134026
Bernardino Álamo Angulo,148.54845440739797,73.61654779078006
Adelia Ibáñez Conesa,148.9484053748082,59.93622970707084
Rafa Avilés Guillen,176.66344984156456,77.37469533982323
Cristian Ortiz,165.6733042508342,97.94286523711324
Valerio Aranda Rovira,177.89751002608065,92.58033434689185
María Fernanda Melero Villegas,149.1874912897034,76.25713969598729
Serafina Tejada Olmo,149.1595894111885,51.75414645088841
Lupita de Martinez,174.04447275656793,76.37467627635824
María Del Carmen Adadia Rivero,175.40303631159756,63.86479185806684
Yaiza Milagros Ángel Riera,175.91667523761387,37.45280555640979
Pastor Guillén Requena,163.2577572848608,43.64469132540434
Juan Bautista Laguna,171.47049525438825,40.87341546940733
Leandro Edu Catalá Álvaro,174.1302061139388,75.90170025753334
Amaro Almeida Palacios,159.86959669021292,53.49305161405681
Hilario de Barranco,164.8657419652436,50.644026739872594
Malena del Contreras,167.98757743146388,35.664234585176935
Efraín Revilla Morata,176.27645171282018,42.11125415415698
Leticia Barón Antón,176.42997490512164,47.96695851375165
Fabián Lázaro Castell Barco,173.8195687291881,60.32801499825404
Jordana Baeza Arnaiz,169.16407263577517,83.1130423979392
Pánfilo Falcón-Garcés,178.53474351324775,76.69993269040593
Modesta Pera,200.0,70.150794304423
Balduino Santana,146.41254521451282,75.16331011969174
Rufino Benigno Revilla Mayo,152.52829366927082,74.4661274641699
Ana Sofía Vergara Luís,155.490909892486,47.85849416822583
Encarnacion Obdulia Robledo Acero,154.0981354181947,43.60114133681414
Carmela Amarilis Madrid Torrijos,150.36362458557826,42.20057380935905
Noé Blasco Armas,168.47158307577118,58.45865216828545
Juan Rebollo Español,161.21404982974258,69.20352584960668
Ariadna Almansa,171.50260650276198,37.98436359216599
Juan Antonio de Terrón,178.43132419843565,64.44691946941212
Charo Vargas Asensio,168.6280135385743,68.1793853442509
Bernardita Arroyo Carro,140.0,44.88624821699092
Román Aguado-Cobos,172.84190469930294,57.40348197543164
Maribel Garrido Hernandez,186.00246556274507,121.5152584218096
Carlito del Soria,156.24138064121945,68.18937607209472
Duilio Solana Sarmiento,171.54123699385292,42.052233338047216
Estrella Torrent Durán,184.15762888553587,45.70963990650074
Evaristo Tejada Ferrera,157.96607674208832,33.456437387763444
Marisela Montalbán Olmedo,176.42680594813763,107.85896176563054
Roberto de Barbero,181.55772780233173,82.47413598300682
Custodio Hipólito Laguna Cabo,170.18183833151076,98.8865305564404
Maximino Barrios Ojeda,170.3803359973018,97.49133737006188
Cebrián Miguel Beltrán,140.0,45.76901213162742
Faustino Laguna Palomino,175.95579944533256,121.62622919393309
Marcia Calderon-Yáñez,157.2007063023031,45.35145057102776
Catalina Benitez Montoya,179.5294742032128,106.14659038136892
Nereida Mate Pujadas,173.61630049048267,34.02083185972331
Daniela Cabanillas Aparicio,166.12735687675854,39.75207652323815
Paulina Rico Marqués,168.41418041571288,56.74456364059121
Alfredo de Coloma,170.28921287185625,81.14565116731937
Eloísa Eufemia Valderrama Baró,178.53566623172273,88.54841518148085
Sarita Barreda Correa,196.7262343065216,54.967005023370064
Juan Sala-Ferrando,173.34213547167073,54.39530598893504
Édgar Sánchez Robledo,186.487488070501,62.141961798000295
Reyes Lucho Sáez Ribas,152.71369126484603,64.7950924832884
René Arribas Pelayo,174.4105226675674,70.56291128221665
Dionisia Pelayo Martínez,180.4252449390122,66.93533147442672
Lisandro Goyo Perera Garrido,153.02362920200505,61.52800934127586
Félix Federico Pons Lago,195.30810173597385,91.13096406686428
Olegario Lisandro Gordillo Muñoz,162.05366297444323,66.60987180118538
Olga Páez Saez,189.1968983849516,77.00793014159402
Vicente Verdejo Niño,174.91203064795053,76.01515504819915
Lorenza Julián Portero,178.39403565592087,40.30426425709727
Hilda de Mendez,200.0,60.561698106890375
Renata Ferrero Carmona,170.56658276765427,60.02590796474453
Cloe Zamorano Paredes,171.33207078172944,56.89683490861624
Cosme Rios Gámez,167.81505062543056,38.83349002465518
Mercedes del Talavera,179.70521368296878,121.2489809634651
Hugo Domínguez Hidalgo,146.8193135840395,45.21261052771647
Belen Mayol-Ferrero,163.90371138170505,99.66383727950203
Inés Valero-Mariño,190.910378070692,41.44906969732404
Gaspar Egea,160.70237877174813,76.25764462867623
Regina Leal Villalonga,179.13067374056794,73.84696734697748
Toribio Laguna Barragán,165.04323890542724,53.29385042632812
Norberto Peláez Raya,175.14046277327952,85.86660968632512
Candelas Peiró Rubio,186.7237956990089,79.54344184472109
Cristina Quesada Morán,177.9628816822471,67.04990892987048
Margarita Salazar Montalbán,148.70993487910627,66.7634462098426
Ismael Pastor Alcolea,176.08530672610664,78.32247982371388
Amor Narváez Valcárcel,169.8354034190005,59.44596571475528
Olga Romero Blázquez,170.3225025930567,58.53955445320782
Rodolfo Hernández,158.70362834785954,54.11124407065431
Jimena Niño Feijoo,179.22919750088923,45.905785601289
Amalia Cintia Manjón Baños,155.04236309034155,70.22836157620591
Carolina Puente Bilbao,186.336067316828,66.16584284021039
Teodosio López Botella,162.61076019912792,47.30931359038993
Nayara Samper Almagro,144.21721546464474,47.33261582196232
Leocadio Laguna Estevez,196.20579709743075,81.25428209245689
Alexandra Salcedo Garcés,148.3115725673754,33.07820337278172
Jesús Sigfrido Gálvez Arco,174.10810068931954,54.10457809858132
Godofredo Salvà Luna,192.285879071762,43.41129782784497
Ramona Rosa Catalá,151.12254331527157,34.62125342901288
Tomasa Priego Roig,155.64804292033602,72.64702658407204
Paz Bolaños Frutos,189.7732083764016,129.12160362806068
Moreno Bartolomé-Madrigal,155.00697736264175,30.96016948911689
Leticia Mónica Lastra Armas,190.0860485586202,60.70209968494464
Marta Calvo Ramos,168.4705015766219,103.51213734884509
Malena Ferrando Guardia,140.0,32.410028717490874
Joaquín Moliner Cuevas,140.0,49.57520770261591
Rolando Ciríaco Gomis Cuenca,149.06432803054818,37.99253945339095
Edmundo Vito Camps Soler,173.65821908052916,33.24526733889091
Hilda Gallardo Duarte,164.7957924797244,37.58794649102756
Noelia Delfina Bru Cabello,143.21425717130865,78.44107632404483
Noemí Gallardo-Oliva,187.3577613980523,92.31066377795622
Emma Débora Costa Almazán,180.99659361019064,66.81625022818952
Moreno Garay Domínguez,145.5943032169827,50.98166748900927
Rafa del Céspedes,160.63846698655976,64.10595882273738
Isidro Carvajal,194.84508458382177,49.28539229642744
Chus Eligia Tirado Cabeza,171.33278514087868,40.28273814660923
Clotilde Castell Gámez,157.0573102884632,58.59498228415932
Leopoldo Castells Belmonte,172.88057026805063,41.768475471640045
Benito Sarmiento Rodrigo,167.79720069589715,39.80966359067554
Adán Peralta Jover,158.1718203193188,51.60580449923064
Adriana del Lozano,159.3584639136703,78.84879568675139
Ximena Higueras Pombo,170.42664026030914,59.41102217453444
Maricela Montes-Araujo,165.24094465288073,48.7756771685012
Santiago Carmona Gallardo,200.0,100.1078859642312
Nilda Espinosa Navas,198.2960466028861,86.83751329360855
Eliseo Luján Sanjuan,179.14380617740255,65.99723501745919
Alberto del Merino,160.43885425832755,83.96939182365614
Noemí Pili Bou Carlos,176.4278202473018,81.11629297926675
Balduino Zamora Ferrando,170.27461614176414,65.64553054273463
Florinda Duran-Higueras,167.85873402488068,64.00333725001543
Galo Mora Sevilla,182.08233143267665,94.11136929909088
María José Raya Sanmartín,163.39924558989708,30.41077828615144
Faustino Ochoa Roselló,177.5386762772307,77.73939361459782
Crescencia Ayuso,160.71041731467383,42.08155080703558
Perla Zabala Jara,175.01193490174688,35.55487341588995
Roberto Arrieta,180.8142690813168,51.3370901563942
Carmen Lobato Bru,171.53248680416033,37.476442426737066
Julián Ávila Sainz,180.79949459309955,37.60317192902677
Claudia Bernardita Somoza Reguera,182.78191704826887,126.53870170837214
Alexandra Ferrán,175.44351536544423,62.00378039957263
Martirio Jurado Alarcón,159.54194798818395,59.57160359619633
Ramona Estela Artigas Pagès,174.13990571212838,75.80054823715167
Calisto Cerezo Asenjo,173.9684905517652,72.58852781737009
Reinaldo Gomila Arnal,164.6049797906244,46.33914825171289
Ema Rivas Abril,175.80371933471693,48.8824918444588
Loida Diez,147.90553354917944,51.04792935772835
Felipa Pareja-Colom,140.0,69.16466685902031
Miguel Suárez Aller,165.89462603259076,31.08609207639913
Óscar Adán,162.85920563239287,64.5597761787475
Olivia Salas-Avilés,165.79364066173042,67.43637308103021
Ana Ugarte Ródenas,149.6292323027995,37.07384329182724
Febe Carballo Peláez,170.0296110646298,38.305088404283694
Reynaldo Llopis Garay,196.8551211316652,88.81921995370848
Rosalía Pons-Cerezo,142.6151483791047,68.49481813761199
Nilo Teobaldo Meléndez Palomares,140.0,24.47794331968137
Alfredo Solera Cortes,176.87563717645588,72.5450635038736
Isidoro Pla Baños,189.39744094382945,128.3748929285992
Guadalupe Lozano,200.0,138.68943221873118
Alondra Ángel Mir,167.0980805106465,110.985406480014
Clímaco Castrillo Cárdenas,157.53335366185627,53.94610204831761
Noemí Valderrama-Parejo,181.17058575914936,89.81083937259432
Bibiana Abellán Colom,169.50612229238655,54.66223892699514
Roldán Benito Expósito,180.17721630956584,38.831776895837294
Porfirio Español-Aguirre,199.5925553805589,67.80767648242558
Dionisio Llanos-Cortina,166.28942306129636,102.61169305244935
Carmelita Guardiola Herrero,168.9919540973023,37.51694467513927
Bernarda Fabra Gutierrez,194.69723346212268,96.53257993415126
Lucía Amparo Alemany Franco,153.8600322375264,49.4541001967874
Flora de Amor,157.0550823884234,28.469966677735915
Cristóbal Gonzalez Azorin,177.2522902893772,74.24502146330386
María Vega Cortes,165.5946840580378,37.92712684598224
Ámbar Aguado Alcalde,186.46341056848345,65.80358382466343
Gracia Rosselló Olivares,153.42053673117312,45.141400633400885
Espiridión Federico Varela Guijarro,197.56327709974423,55.6390165847408
Amaro Cepeda Tapia,170.25648602815386,67.21381006095147
Geraldo Acevedo Hernandez,159.77504407918298,46.98466464789722
Osvaldo Gelabert-Paredes,177.6481251223269,103.41677623434146
Amaya Morata,191.5169588790833,50.39052425995975
Dulce Palomino Tomé,147.60649613133927,44.00126855943718
Valero Vila Diaz,169.39573099924706,60.994534906419965
Américo Andrés Oliver,181.63145824244805,124.16832147879347
Renato Tapia-Escolano,178.4999284067854,65.61829418698308
Palmira Salom Araujo,167.12943689315728,45.57550079999953
Anselmo Edmundo Pellicer Tomás,180.3899753881365,69.21194584112486
Elvira Marti Nevado,172.0444763826677,42.83578385451686
Liliana Sainz Pablo,159.86474552722677,36.16791317547701
Sabina Casas,171.30823028376773,115.8127692035094
Fabricio de Ortega,186.36658886389216,76.68872326015601
Alejo Donaire Giner,175.41962448757522,41.63786033537151
Áurea Quiroga Becerra,164.5424067617191,56.56932256853139
Javiera Miralles-Madrid,169.3106056791815,59.07952789420076
Florencio Castillo Porcel,181.52911949104376,77.78395871894124
Lupe Río Frutos,195.7727749645012,93.74087142378704
Adora Mendoza-Ferrero,167.47819345713555,71.52968945883352
Consuela Esteban Solé,144.2259513551914,40.13943213819964
Sosimo Larrañaga Hurtado,185.8591520004001,97.27035806612766
Jordi Bernardo Barragán Escrivá,147.5967257499894,27.146231443615967
Mariano Martorell,182.49154526010227,120.25069286335808
Joaquín Gascón Fernandez,165.4879680045789,45.08239288755219
Teófila Lorenzo Rosales,166.85120769909344,51.839946057877086
Eutimio Alberdi Cruz,165.2544781275608,40.13582975720429
Felipa de Calvet,142.32382414111763,69.37520345225855
Rosaura del Linares,174.70575552800068,68.92520849724278
Fabián Castelló Toro,163.54459273974527,73.06640560161472
Feliciano del Bosch,166.50937922467716,32.238815798073325
Fabián Nicolau,144.41669403187706,51.28564174796861
Nacho Maza Pina,140.0,56.43482197085845
Tadeo Basilio Nebot Robles,176.2107990543349,109.03240702708965
Rosario Campillo-Cámara,152.58756256290891,68.29819387886883
Leandro Lalo Cases Pujadas,170.50512473145548,61.05894892560732
Eric Bolaños Garrido,184.78902885541345,68.86534818704605
Conrado Juan Pablo Morera Quintana,161.72332630037715,50.119431378199685
Bernardita Badía Cabezas,142.03130564753303,74.84986591797849
Pastora Armengol,185.4566905678265,67.28707360093318
Delfina Alarcón Ribera,172.65735718090272,44.91974114229596
Salud Maristela Pacheco Macías,182.74347427172805,91.78746854738286
Ezequiel Buendía-Fuster,174.74875641738203,39.59330496766936
Teresita Blanca Lobato Maldonado,173.68051204214916,56.28997596661659
Luz Cazorla,145.90737852107858,26.78638420817133
Che Luque Acero,182.7378321414396,70.04479489825678
Leticia Pelayo Arco,184.6075289717956,95.1991683302656
René Terrón Llamas,156.31496963335977,30.89397128762679
Purificación Uribe Zabaleta,140.0,28.734036432481084
Daniela de Arteaga,187.22754450893368,68.05370814491583
Gloria Leiva Bertrán,158.53478089498364,39.04240473145169
Luna Lerma,182.85326053488404,81.06899061236875
Mohamed Héctor Aller Borja,191.5761376068604,123.654025430424
Constanza de Ibáñez,170.3062159586876,76.94613759952986
Serafina de León,165.77429580025728,102.29778859933464
Ángeles Bastida Lloret,169.44415096610476,91.1333797128868
Clarisa Martín Palomar,154.58920604222874,26.766445275757675
Anastasio Ariño Tormo,176.48164094447066,31.7111371341657
Inocencio Milla,171.1438947409872,49.88054721540514
Aitor Puente Borrell,155.94607361878616,36.565321697157216
Bartolomé Galan Robles,187.3184130788836,57.391572315430594
Abilio Ramírez Peñalver,191.54766201870163,48.82809097958602
Jovita Castillo Expósito,184.6733667512692,64.94434939198753
Saturnino Sierra-Lladó,166.61831854596088,63.28996819319777
Emperatriz Sedano Pi,192.0237420857943,64.94494005433471
Geraldo Sureda Sandoval,190.9712623731712,67.10919271228941
Dani Taboada Moya,143.93620636412658,26.825113581256435
Marisela Sanmartín Valenciano,191.7394299511477,64.06944598640133
Eladio Nogués Molina,176.62846149567866,62.76069624327405
Mariana Estrella Uribe Vallejo,186.31087720670212,71.0047275730719
María Teresa de Querol,162.01387782504858,43.41650904859407
Ani Bilbao Segarra,160.6715738243432,64.94422279074591
Albert Carrera Galván,171.35083629288468,70.72032954144998
Leocadio Amo Feliu,165.2704877008206,105.27237261003222
Jennifer Pera García,171.60599974045147,58.68771922418827
Kike Peláez Higueras,184.51539383165652,110.88745486032012
Carmen Costa Chamorro,173.41022500862243,86.81968694782276
Graciano Aragón Martin,200.0,152.9141521076604
Luz del Giralt,178.17878499417873,47.52152340562389
Eustaquio Carrión Sanmartín,190.12952761502407,65.8324118256472
Amparo Carreras,162.6153901120922,69.3308356444557
Luis Ángel del Mir,140.0,24.1261498304416
Asunción Yaiza Manrique Verdú,162.64440082678738,29.79431492983685
Baldomero Cantero Alcaraz,149.9921173479324,52.32756025032406
Nydia de Vigil,175.42331707908832,76.37456780255312
Nuria Amaya Blanes,177.93900875665034,79.22715447979787
Abraham Lillo,173.71550932655495,51.21214382037368
Toni Girona Carvajal,177.1583512592252,52.06162752298988
Francisco Javier Toledo Borrás,196.7630581433049,95.87466454432658
Bernardita Ureña Heras,181.6008223032619,70.71441027560849
Emiliano Ernesto Viana Aliaga,152.74451396971503,77.76344134181804
Severo Moles-Escalona,173.3626078079399,95.29449016332543
Tamara Mariño Calzada,145.29266092878183,43.421616547821216
Guillermo Valderrama Bellido,166.17831071659643,49.03883997223684
Leire Villanueva-Sanchez,190.025678520999,66.23946382484725
Juan Manuel Jover-Ferrera,165.86263509286107,83.35233213908393
Paloma Evangelina Aramburu Asensio,188.13223522521884,106.33119814816608
Íñigo Portero Oliva,165.5646502592828,77.09756501497236
Ana Sofía del Flores,162.64831311710205,72.66746421298477
Teresita de Llorente,159.46485391000883,46.300072244486245
Hernán Soria Linares,172.03530021192702,63.16024836072022
Rodolfo Barrena Castro,187.63332948755857,66.1529479657525
Delfina Arribas Espada,161.39826688224184,63.91006147381518
Dafne Ferrán Cabo,163.44607585937206,71.52353384816419
Jordi Arnal-Segura,174.83920733722982,50.51871636347968
Jesusa Ángel Valle,176.2561996140463,76.25777073221116
Marciano Cornejo Serrano,174.1093424426836,53.941109353617705
Gastón Pastor Ribes,140.0,22.459825253548104
Andrés Castro Checa,163.18433395702647,67.1234554742198
Dora Cornejo Rios,147.43789990955395,37.57447640449058
Bernabé Toledo Buendía,171.30601090678715,55.42066150128706
Saturnina Duran Arranz,173.18922959031156,117.6215956150453
Rosalina Ferreras Andreu,185.13199822336696,131.74068397709323
Toribio Carballo Sandoval,169.47765151849,64.79528911877755
Leonor del Gallo,150.12176596630792,54.20423666602015
Haydée Ferrando-Ferrero,193.57470343197963,70.6628570120932
Lucho Pintor Menendez,148.12704403787038,34.13798469666844
Macario Roig Lumbreras,165.53522212688782,43.14713586971722
Jessica Aliaga Bosch,140.0,71.53449529869137
Vanesa Adán Feliu,168.06816707215722,74.14154113591133
Consuelo Blazquez Pavón,161.12517145343705,100.82408229431292
Candelaria Morell Berrocal,148.1190281924272,49.26222667012856
Emilio Albero Cabañas,163.4166679644756,101.9436346242436
Mireia Aroca Carbó,185.09888741386052,52.61238372273276
Darío Expósito Clavero,161.96212534370505,30.71297466222359
Martin Beltrán-Ojeda,157.51239769927489,50.83340522703067
Emperatriz Estévez Márquez,166.03326259015253,49.16624361109918
Anabel Acero Porcel,162.8996336269255,32.09742245769768
Regina Gloria Barroso Gargallo,177.07643156454063,75.49342712450695
Montserrat Robledo,166.9149131713272,70.25974267985642
Rómulo Grande-Tello,175.21208640080326,39.92085207309208
Maite Campillo-Pol,177.9002208735533,51.75401876139895
Ana Belén Rebollo,156.9172319219944,38.02795693301476
Maximino de Cuenca,151.244638157072,41.32790722180821
Alfredo Ribas Vall,175.2821818151756,87.64755618125407
Cleto Almansa Cepeda,156.82765990397024,48.90200758643681
Glauco Segovia Roura,200.0,87.66526237655793
Casemiro Meléndez Mateos,150.32490191265782,33.32308721926122
Oriana Borja Rodriguez,153.90738911507657,81.42401833209043
Feliciano Luís Moraleda,159.84600433176175,37.043334768381655
Tristán Vidal Benet,161.14112194010195,27.36491797555297
Lola Cánovas Jurado,193.58095970789745,88.00137767603478
Anna Cabo,141.34232221375194,34.263697654915376
Nilo Morán-Casal,169.20613611692823,85.57519968562114
Bernarda Porras Carbajo,191.0345336521621,98.80272947126028
Salud del Lastra,143.28401376033858,37.240288214393885
Concha Mateu Rovira,180.4416358948101,77.26615102186624
Bonifacio Alemany-Luís,186.2342840240589,63.90018836690856
Godofredo Torrijos-Aguilera,184.95880384357787,124.67104630406324
Eduardo Pellicer López,180.5686548975341,72.89944869480334
Anastasia Arribas Lara,158.81392331856566,48.545050976377766
Elpidio Montes Suarez,162.27615313049984,34.81399254311531
José María Clavero Fabregat,173.0192918695065,33.34056249539229
Guillermo Juan Manuel Caro Carpio,152.05174084776192,46.44428423799323
Felicidad Botella Conesa,181.0321052346625,46.67610631104164
Belen Peñas Revilla,157.84557463734265,56.57992473416071
Armando Tena,184.96139966406972,110.87628172672476
Lupe Cerezo Bartolomé,151.84233376051736,47.10144356255404
Anunciación Campos Gárate,185.21947896769748,48.5831093336623
Amílcar Vicente Sanmiguel Aragón,184.9153774187886,34.66427375651804
Teresa Ribes,157.41089687322489,51.836179980269584
Vinicio Perales Granados,169.84896861842316,62.89004403419176
Iván Velasco Ramirez,166.4149539209513,96.00125226426134
Claudia Ochoa-Aragonés,161.9678591635246,42.041069080706
Mario Torrecilla Sanz,200.0,91.62221391630185
Clementina Ramona Martín Noguera,170.64631067018215,97.49936004887832
Eugenio Silva Bartolomé,143.04156958400128,29.80356725195168
Jesús Arnaiz Benavides,152.68528997805709,28.518342847983384
Rosario Taboada Durán,155.62200217421693,47.28239617922603
Octavio Vallejo Luz,169.6968124181799,111.5737648691046
Nazaret de Figueras,187.5764638181448,73.68181564510023
Anunciación Duarte,165.70130112792316,35.015154197854805
Baldomero Ruiz Juliá,145.86457121659842,25.13607437588647
América de Fuster,154.42141528574302,48.4766247534574
Bienvenida Yuste Martínez,160.57720749114085,55.05679329881974
Fernanda Salazar Pardo,152.25813781420004,82.22508102222936
Marcia Juanita Asenjo Ferrera,177.23328906823022,33.27557359657673
Rufina Lorenzo Estévez,186.1081104617417,66.36994044735883
Luz de Hidalgo,164.9525065454028,95.6755016788602
Valerio Amor-Ribera,140.86306058106993,65.32422639406225
Nereida Zapata Alcántara,179.6162669746709,103.8746377319144
Delfina Escalona Maza,174.6336424273333,86.46720370868364
Candelas Bravo Hervia,170.97297547304527,115.22067624557496
Flavia Ruano-Conesa,165.2701843020051,72.82778586952459
Paz del Pina,146.96938493816538,36.82116370758412
Eva María Guijarro Boada,160.4286367537518,66.75610026262162
Gabriel Palomino,196.10613656832209,86.6389508102728
Antonio Coloma Peral,151.22269237711575,44.85891937478967
Josefa Gala Barrios Cervera,171.42528053571704,57.71413463398977
Xavier Bertrán Ortega,184.84856491021716,76.24496391825173
María Cristina Sanmartín Espada,170.3958294613648,35.44030469135353
Abraham Puerta Carrión,177.6855627562433,80.88138116114042
Juan Bautista del Blazquez,165.39280452650817,41.814112257591646
Haydée Uría Conesa,170.03397484129596,113.22109291815698
Espiridión Quintanilla-Zabala,162.6547241671851,41.01050733972151
Candelario Beltrán Arenas,144.25734872954592,53.27522943689333
Florentina Pelayo Llano,177.2924057862441,98.16076088630275
Nereida Albero Murillo,163.734848676579,69.20068052659995
Albert Dalmau Martorell,167.23853580271972,48.95504559938717
Aurora Villa Aranda,152.4490881365615,85.72018537436783
Natanael Ferrero Valentín,171.7702198950928,62.72901819159989
Clara Vicente Leiva,176.7914496548218,70.52521938956875
Eli Ballesteros,164.36212932885044,32.282280273151464
Febe Gimeno Puga,155.47310206837813,74.6881812459663
Nacho Ariel Mate Marcos,168.19271560455616,29.344835656681568
José Arcos Fuentes,146.80392354642885,24.577713220533912
Poncio Talavera,181.27521994443867,71.5758510023004
María Ocaña Guillén,144.3009576896266,26.441523076071267
Jose Miguel Pastor Riba,165.40540519030623,68.19888337127676
Úrsula de Font,147.11782817529797,44.798461539943055
Pastor Salinas Losa,169.5975799895038,104.84971875350466
Augusto Aliaga Losada,154.56096655149773,47.92129789399729
Ale Cisneros Rodríguez,163.43010921819393,64.01149323788684
Noemí Sol Cuadrado Solano,197.68689931245387,67.3938434306654
Cirino Bellido Cañete,189.01256988768884,85.69699316074244
Cipriano Cornejo Cárdenas,179.8642616936922,40.65506473943245
Fermín Caballero,158.41584036122163,56.63195045581531
Azeneth Cerezo,170.8425803846734,56.84976847077792
Ciriaco Barranco Figueras,181.03523514427812,79.62904116433137
Ale Blanca Palomo,188.55027527376643,123.78161159131275
Fortunata Casado,188.7170332566267,98.8622587647422
Luís Zamorano Gibert,185.49340651818665,135.91673721218245
Vidal de Zapata,182.80196451232257,124.12587575677236
Samanta Bernad Calleja,173.6999553088751,38.25120589547876
Onofre Torralba-Guzmán,167.29529750238157,72.03144214555176
Nacio Salas Contreras,193.5624140537671,56.8673764742819
Alcides Medina Álvaro,159.94496153395065,54.25981744306824
Lara Tomás Ordóñez,184.806574980924,39.64123967611861
Visitación Castañeda Amador,189.1653679699085,81.21116019527084
Alba Oller,165.11710514102086,92.62813989111484
Rufina Guerrero Borrell,166.73982786771987,55.92598163933275
Brunilda Herrera,164.90041797903044,66.84140241490022
Cayetana Vaquero Muro,140.0,25.599693149534403
Nazaret del Páez,154.68751312675744,49.09478884615504
Aureliano Cardona-Peñas,173.11779937774386,58.69807768703706
Roldán de Roman,172.78707659057596,118.76372012239094
Federico Mur-Cortina,168.60358587440572,107.52932299676785
Tito Fiol-Soriano,183.09675666424457,49.298895928166736
Prudencio Tenorio Barón,160.39220525791845,47.329699048473564
Eli Bou,144.22642198668106,46.877970541021824
Ruy Montserrat-Arcos,164.60948604671847,98.73001285680114
Roque Cortina Tena,156.8186647462,76.1709840558201
Berto Goñi Rico,166.62728227724264,56.018053212753934
Ignacio Rosado Belmonte,182.57507134881035,114.68749667494195
Carlito de Puente,200.0,127.36135356976146
Cristina Antón Carvajal,169.6023785089856,65.1397728773442
Isabel Hoyos Mancebo,200.0,98.26098280067194
Iker Yago Palau Peralta,172.06829890700126,69.2143450791633
Duilio Andres-Calzada,176.4851373908427,55.73078156829722
Sancho Borrás Vall,182.8719940909984,68.90891871467694
Joan Lorenzo Bonet,170.5413332036143,92.78481123389908
Eustaquio Gárate Navarro,170.44920766014266,86.56585533190605
